country,cnt,var,year,War flag,Attribute,Value
Mauritius,MUS,VA_Q15,2008,0,Financial services,30468.36031
Mauritius,MUS,VA_Q15,2008,0,Real estate,14668.40232
Mauritius,MUS,VA_Q15,2008,0,Government services,42823.21241
Mauritius,MUS,VA_Q15,2008,0,Other services,10601.43855
Mauritius,MUS,VA_Q15,2008,0,Total GDP,283392.2107
Mauritius,MUS,EMP,2008,0,Agriculture,37.49790138
Mauritius,MUS,EMP,2008,0,Mining,1.287387271
Mauritius,MUS,EMP,2008,0,Manufacturing,107.0343927
Mauritius,MUS,EMP,2008,0,Utilities,5.914546356
Mauritius,MUS,EMP,2008,0,Construction,46.53582176
Mauritius,MUS,EMP,2008,0,Trade services,102.8261899
Mauritius,MUS,EMP,2008,0,Transport services,29.28186512
Mauritius,MUS,EMP,2008,0,Business services,41.91126029
Mauritius,MUS,EMP,2008,0,Financial services,11.97552693
Mauritius,MUS,EMP,2008,0,Real estate,1.283734428
Mauritius,MUS,EMP,2008,0,Government services,81.64147772
Mauritius,MUS,EMP,2008,0,Other services,31.59319317
Mauritius,MUS,EMP,2008,0,Total GDP,498.783297
Mexico,MEX,VA,2008,0,Agriculture,390428.297
Mexico,MEX,VA,2008,0,Mining,1060465.208
Mexico,MEX,VA,2008,0,Manufacturing,1957120.698
Mexico,MEX,VA,2008,0,Utilities,234453.608
Mexico,MEX,VA,2008,0,Construction,1041686.634
Mexico,MEX,VA,2008,0,Trade services,2230051.391
Mexico,MEX,VA,2008,0,Transport services,704418.619
Mexico,MEX,VA,2008,0,Business services,1116855.299
Mexico,MEX,VA,2008,0,Financial services,390862.403
Mexico,MEX,VA,2008,0,Real estate,1402344.092
Mexico,MEX,VA,2008,0,Government services,1186561.613
Mexico,MEX,VA,2008,0,Other services,322201.436
Mexico,MEX,VA,2008,0,Total GDP,12037449.3
Mexico,MEX,VA_Q15,2008,0,Agriculture,533021.1439
Mexico,MEX,VA_Q15,2008,0,Mining,807311.8994
Mexico,MEX,VA_Q15,2008,0,Manufacturing,2826988.694
Mexico,MEX,VA_Q15,2008,0,Utilities,225929.3207
Mexico,MEX,VA_Q15,2008,0,Construction,1320589.066
Mexico,MEX,VA_Q15,2008,0,Trade services,3109068.396
Mexico,MEX,VA_Q15,2008,0,Transport services,958350.7352
Mexico,MEX,VA_Q15,2008,0,Business services,1241009.994
Mexico,MEX,VA_Q15,2008,0,Financial services,282744.5789
Mexico,MEX,VA_Q15,2008,0,Real estate,1682510.798
Mexico,MEX,VA_Q15,2008,0,Government services,1767447.868
Mexico,MEX,VA_Q15,2008,0,Other services,411320.3521
Mexico,MEX,VA_Q15,2008,0,Total GDP,15166292.85
Mexico,MEX,EMP,2008,0,Agriculture,6113.6025
Mexico,MEX,EMP,2008,0,Mining,192.3045
Mexico,MEX,EMP,2008,0,Manufacturing,7161.09075
Mexico,MEX,EMP,2008,0,Utilities,211.9095
Mexico,MEX,EMP,2008,0,Construction,3732.17525
Mexico,MEX,EMP,2008,0,Trade services,11695.2555
Mexico,MEX,EMP,2008,0,Transport services,1880.2115
Mexico,MEX,EMP,2008,0,Business services,2448.31525
Mexico,MEX,EMP,2008,0,Financial services,410.5635
Mexico,MEX,EMP,2008,0,Real estate,246.793
Mexico,MEX,EMP,2008,0,Government services,5901.18375
Mexico,MEX,EMP,2008,0,Other services,4950.122
Mexico,MEX,EMP,2008,0,Total GDP,44943.527
Morocco,MAR,VA,2008,0,Agriculture,85742
Morocco,MAR,VA,2008,0,Mining,33097
Morocco,MAR,VA,2008,0,Manufacturing,108211
Morocco,MAR,VA,2008,0,Utilities,11774
Morocco,MAR,VA,2008,0,Construction,38807
Morocco,MAR,VA,2008,0,Trade services,84556
Morocco,MAR,VA,2008,0,Transport services,24535
Morocco,MAR,VA,2008,0,Business services,38680.30422
Morocco,MAR,VA,2008,0,Financial services,34741
Morocco,MAR,VA,2008,0,Real estate,61565.69578
Morocco,MAR,VA,2008,0,Government services,113429
Morocco,MAR,VA,2008,0,Other services,9772
Morocco,MAR,VA,2008,0,Total GDP,644910
Morocco,MAR,VA_Q15,2008,0,Agriculture,86532.35789
Morocco,MAR,VA_Q15,2008,0,Mining,12117.38496
Morocco,MAR,VA_Q15,2008,0,Manufacturing,106741.1372
Morocco,MAR,VA_Q15,2008,0,Utilities,17983.24334
Morocco,MAR,VA_Q15,2008,0,Construction,38483.61791
Morocco,MAR,VA_Q15,2008,0,Trade services,82008.37189
Morocco,MAR,VA_Q15,2008,0,Transport services,28181.42285
Morocco,MAR,VA_Q15,2008,0,Business services,37628.45514
Morocco,MAR,VA_Q15,2008,0,Financial services,34638.31473
Morocco,MAR,VA_Q15,2008,0,Real estate,59891.51504
Morocco,MAR,VA_Q15,2008,0,Government services,114021.9832
Morocco,MAR,VA_Q15,2008,0,Other services,9591.935848
Morocco,MAR,VA_Q15,2008,0,Total GDP,627819.74
Morocco,MAR,EMP,2008,0,Agriculture,4226.919
Morocco,MAR,EMP,2008,0,Mining,53.979
Morocco,MAR,EMP,2008,0,Manufacturing,1320.63
Morocco,MAR,EMP,2008,0,Utilities,42.739
Morocco,MAR,EMP,2008,0,Construction,1004.215
Morocco,MAR,EMP,2008,0,Trade services,1784.307
Morocco,MAR,EMP,2008,0,Transport services,401.7274207
Morocco,MAR,EMP,2008,0,Business services,196.5487196
Morocco,MAR,EMP,2008,0,Financial services,65.15051841
Morocco,MAR,EMP,2008,0,Real estate,16.63234134
Morocco,MAR,EMP,2008,0,Government services,1046.365
Morocco,MAR,EMP,2008,0,Other services,498.544
Morocco,MAR,EMP,2008,0,Total GDP,10657.757
Mozambique,MOZ,VA,2008,0,Agriculture,80599.74963
Mozambique,MOZ,VA,2008,0,Mining,2917.359495
Mozambique,MOZ,VA,2008,0,Manufacturing,35951.57383
Mozambique,MOZ,VA,2008,0,Utilities,7848.360755
Mozambique,MOZ,VA,2008,0,Construction,4744.774944
Mozambique,MOZ,VA,2008,0,Trade services,37284.03035
Mozambique,MOZ,VA,2008,0,Transport services,25438.12629
Mozambique,MOZ,VA,2008,0,Business services,15367.18537
Mozambique,MOZ,VA,2008,0,Financial services,9198.54008
Mozambique,MOZ,VA,2008,0,Real estate,17647.18087
Mozambique,MOZ,VA,2008,0,Government services,34921.49345
Mozambique,MOZ,VA,2008,0,Other services,3321.961354
Mozambique,MOZ,VA,2008,0,Total GDP,275240.3364
Mozambique,MOZ,VA_Q15,2008,0,Agriculture,114339.5091
Mozambique,MOZ,VA_Q15,2008,0,Mining,10469.13895
Mozambique,MOZ,VA_Q15,2008,0,Manufacturing,41845.95405
Mozambique,MOZ,VA_Q15,2008,0,Utilities,12953.53254
Mozambique,MOZ,VA_Q15,2008,0,Construction,6611.902192
Mozambique,MOZ,VA_Q15,2008,0,Trade services,45483.01251
Mozambique,MOZ,VA_Q15,2008,0,Transport services,26748.3341
Mozambique,MOZ,VA_Q15,2008,0,Business services,17455.64659
Mozambique,MOZ,VA_Q15,2008,0,Financial services,9545.90373
Mozambique,MOZ,VA_Q15,2008,0,Real estate,18328.98698
Mozambique,MOZ,VA_Q15,2008,0,Government services,48347.27506
Mozambique,MOZ,VA_Q15,2008,0,Other services,3668.097785
Mozambique,MOZ,VA_Q15,2008,0,Total GDP,355797.2935
Mozambique,MOZ,EMP,2008,0,Agriculture,6460.358547
Mozambique,MOZ,EMP,2008,0,Mining,55.3714647
Mozambique,MOZ,EMP,2008,0,Manufacturing,241.1655879
Mozambique,MOZ,EMP,2008,0,Utilities,12.5767389
Mozambique,MOZ,EMP,2008,0,Construction,184.7802802
Mozambique,MOZ,EMP,2008,0,Trade services,719.37755
Mozambique,MOZ,EMP,2008,0,Transport services,27.92422233
Mozambique,MOZ,EMP,2008,0,Business services,77.82450367
Mozambique,MOZ,EMP,2008,0,Financial services,8.37590831
Mozambique,MOZ,EMP,2008,0,Real estate,0.750506741
Mozambique,MOZ,EMP,2008,0,Government services,309.2291935
Mozambique,MOZ,EMP,2008,0,Other services,194.2833617
Mozambique,MOZ,EMP,2008,0,Total GDP,8292.017865
Myanmar,MMR,VA,2008,0,Agriculture,11773734
Myanmar,MMR,VA,2008,0,Mining,254408
Myanmar,MMR,VA,2008,0,Manufacturing,4917322
Myanmar,MMR,VA,2008,0,Utilities,218167
Myanmar,MMR,VA,2008,0,Construction,1236066
Myanmar,MMR,VA,2008,0,Trade services,6175063
Myanmar,MMR,VA,2008,0,Transport services,3476501.8
Myanmar,MMR,VA,2008,0,Business services,536410.6482
Myanmar,MMR,VA,2008,0,Financial services,20938.5
Myanmar,MMR,VA,2008,0,Real estate,224998.1518
Myanmar,MMR,VA,2008,0,Government services,342823.2519
Myanmar,MMR,VA,2008,0,Other services,56855.34814
Myanmar,MMR,VA,2008,0,Total GDP,29233287.7
Myanmar,MMR,VA_Q15,2008,0,Agriculture,16317208.39
Myanmar,MMR,VA_Q15,2008,0,Mining,2331607.58
Myanmar,MMR,VA_Q15,2008,0,Manufacturing,6883472.477
Myanmar,MMR,VA_Q15,2008,0,Utilities,415527.3896
Myanmar,MMR,VA_Q15,2008,0,Construction,2093703.49
Myanmar,MMR,VA_Q15,2008,0,Trade services,9065544.77
Myanmar,MMR,VA_Q15,2008,0,Transport services,3952059.817
Myanmar,MMR,VA_Q15,2008,0,Business services,361204.4704
Myanmar,MMR,VA_Q15,2008,0,Financial services,16701.2651
Myanmar,MMR,VA_Q15,2008,0,Real estate,179466.2359
Myanmar,MMR,VA_Q15,2008,0,Government services,717600.0256
Myanmar,MMR,VA_Q15,2008,0,Other services,119010.0119
Myanmar,MMR,VA_Q15,2008,0,Total GDP,42453105.92
Myanmar,MMR,EMP,2008,0,Agriculture,11193.30537
Myanmar,MMR,EMP,2008,0,Mining,150.0105414
Myanmar,MMR,EMP,2008,0,Manufacturing,2010.557532
Myanmar,MMR,EMP,2008,0,Utilities,43.97301362
Myanmar,MMR,EMP,2008,0,Construction,849.4040116
Myanmar,MMR,EMP,2008,0,Trade services,2759.878045
Myanmar,MMR,EMP,2008,0,Transport services,749.0750543
Myanmar,MMR,EMP,2008,0,Business services,723.041283
Myanmar,MMR,EMP,2008,0,Financial services,98.78743675
Myanmar,MMR,EMP,2008,0,Real estate,30.85002244
Myanmar,MMR,EMP,2008,0,Government services,780.8106205
Myanmar,MMR,EMP,2008,0,Other services,915.3201871
Myanmar,MMR,EMP,2008,0,Total GDP,20305.01312
Namibia,NAM,VA,2008,0,Agriculture,5349.478629
Namibia,NAM,VA,2008,0,Mining,12034.25983
Namibia,NAM,VA,2008,0,Manufacturing,8006.474884
Namibia,NAM,VA,2008,0,Utilities,1417.859635
Namibia,NAM,VA,2008,0,Construction,2825.697994
Namibia,NAM,VA,2008,0,Trade services,8672.157953
Namibia,NAM,VA,2008,0,Transport services,1296.293285
Namibia,NAM,VA,2008,0,Business services,2910.072846
Namibia,NAM,VA,2008,0,Financial services,3179.462255
Namibia,NAM,VA,2008,0,Real estate,3887.490907
Namibia,NAM,VA,2008,0,Government services,13163.75148
Namibia,NAM,VA,2008,0,Other services,2535.195556
Namibia,NAM,VA,2008,0,Total GDP,65278.19526
Namibia,NAM,VA_Q15,2008,0,Agriculture,8083.990111
Namibia,NAM,VA_Q15,2008,0,Mining,19623.89036
Namibia,NAM,VA_Q15,2008,0,Manufacturing,13540.18648
Namibia,NAM,VA_Q15,2008,0,Utilities,2083.620247
Namibia,NAM,VA_Q15,2008,0,Construction,3324.417607
Namibia,NAM,VA_Q15,2008,0,Trade services,11204.6722
Namibia,NAM,VA_Q15,2008,0,Transport services,1997.041384
Namibia,NAM,VA_Q15,2008,0,Business services,3562.966713
Namibia,NAM,VA_Q15,2008,0,Financial services,6245.903297
Namibia,NAM,VA_Q15,2008,0,Real estate,5903.683229
Namibia,NAM,VA_Q15,2008,0,Government services,24212.08358
Namibia,NAM,VA_Q15,2008,0,Other services,3885.238799
Namibia,NAM,VA_Q15,2008,0,Total GDP,103667.694
Namibia,NAM,EMP,2008,0,Agriculture,153.6087286
Namibia,NAM,EMP,2008,0,Mining,12.25326698
Namibia,NAM,EMP,2008,0,Manufacturing,27.21506093
Namibia,NAM,EMP,2008,0,Utilities,5.510112159
Namibia,NAM,EMP,2008,0,Construction,28.8230185
Namibia,NAM,EMP,2008,0,Trade services,88.42644269
Namibia,NAM,EMP,2008,0,Transport services,12.30350363
Namibia,NAM,EMP,2008,0,Business services,18.25461799
Namibia,NAM,EMP,2008,0,Financial services,8.838
Namibia,NAM,EMP,2008,0,Real estate,1.486646283
Namibia,NAM,EMP,2008,0,Government services,79.45490161
Namibia,NAM,EMP,2008,0,Other services,72.75038893
Namibia,NAM,EMP,2008,0,Total GDP,508.9246883
Nepal,NPL,VA,2008,0,Agriculture,247191
Nepal,NPL,VA,2008,0,Mining,4375
Nepal,NPL,VA,2008,0,Manufacturing,57185
Nepal,NPL,VA,2008,0,Utilities,15219
Nepal,NPL,VA,2008,0,Construction,54134
Nepal,NPL,VA,2008,0,Trade services,116809
Nepal,NPL,VA,2008,0,Transport services,64726.73473
Nepal,NPL,VA,2008,0,Business services,83286.42895
Nepal,NPL,VA,2008,0,Financial services,33539
Nepal,NPL,VA,2008,0,Real estate,2440.836318
Nepal,NPL,VA,2008,0,Government services,74037
Nepal,NPL,VA,2008,0,Other services,26500
Nepal,NPL,VA,2008,0,Total GDP,779443
Nepal,NPL,VA_Q15,2008,0,Agriculture,303359.2653
Nepal,NPL,VA_Q15,2008,0,Mining,9229.491849
Nepal,NPL,VA_Q15,2008,0,Manufacturing,97884.93406
Nepal,NPL,VA_Q15,2008,0,Utilities,18991.67726
Nepal,NPL,VA_Q15,2008,0,Construction,107620.151
Nepal,NPL,VA_Q15,2008,0,Trade services,167873.7911
Nepal,NPL,VA_Q15,2008,0,Transport services,93713.06097
Nepal,NPL,VA_Q15,2008,0,Business services,107753.6715
Nepal,NPL,VA_Q15,2008,0,Financial services,77086.82746
Nepal,NPL,VA_Q15,2008,0,Real estate,2454.831425
Nepal,NPL,VA_Q15,2008,0,Government services,111015.9163
Nepal,NPL,VA_Q15,2008,0,Other services,48736.83461
Nepal,NPL,VA_Q15,2008,0,Total GDP,1145720.453
Nepal,NPL,EMP,2008,0,Agriculture,8704
Nepal,NPL,EMP,2008,0,Mining,27
Nepal,NPL,EMP,2008,0,Manufacturing,773
Nepal,NPL,EMP,2008,0,Utilities,109
Nepal,NPL,EMP,2008,0,Construction,367
Nepal,NPL,EMP,2008,0,Trade services,889
Nepal,NPL,EMP,2008,0,Transport services,175.6497191
Nepal,NPL,EMP,2008,0,Business services,87.04794206
Nepal,NPL,EMP,2008,0,Financial services,32
Nepal,NPL,EMP,2008,0,Real estate,6.302338838
Nepal,NPL,EMP,2008,0,Government services,471
Nepal,NPL,EMP,2008,0,Other services,457.4238754
Nepal,NPL,EMP,2008,0,Total GDP,12098.42388
Nigeria,NGA,VA,2008,0,Agriculture,10100325.19
Nigeria,NGA,VA,2008,0,Mining,5310950.956
Nigeria,NGA,VA,2008,0,Manufacturing,3263824.798
Nigeria,NGA,VA,2008,0,Utilities,167885.706
Nigeria,NGA,VA,2008,0,Construction,1131721.911
Nigeria,NGA,VA,2008,0,Trade services,6962577.589
Nigeria,NGA,VA,2008,0,Transport services,565855.856
Nigeria,NGA,VA,2008,0,Business services,4195163.802
Nigeria,NGA,VA,2008,0,Financial services,1471554.122
Nigeria,NGA,VA,2008,0,Real estate,3262540.058
Nigeria,NGA,VA,2008,0,Government services,2396143.664
Nigeria,NGA,VA,2008,0,Other services,713883.9061
Nigeria,NGA,VA,2008,0,Total GDP,39542427.56
Nigeria,NGA,VA_Q15,2008,0,Agriculture,14335295.49
Nigeria,NGA,VA_Q15,2008,0,Mining,7238627.357
Nigeria,NGA,VA_Q15,2008,0,Manufacturing,4590980.226
Nigeria,NGA,VA_Q15,2008,0,Utilities,368564.4808
Nigeria,NGA,VA_Q15,2008,0,Construction,1624962.596
Nigeria,NGA,VA_Q15,2008,0,Trade services,11429221.26
Nigeria,NGA,VA_Q15,2008,0,Transport services,1027086.308
Nigeria,NGA,VA_Q15,2008,0,Business services,7407157.916
Nigeria,NGA,VA_Q15,2008,0,Financial services,2685147.937
Nigeria,NGA,VA_Q15,2008,0,Real estate,5225037.597
Nigeria,NGA,VA_Q15,2008,0,Government services,4147051.666
Nigeria,NGA,VA_Q15,2008,0,Other services,1187721.378
Nigeria,NGA,VA_Q15,2008,0,Total GDP,61266854.21
Nigeria,NGA,EMP,2008,0,Agriculture,29611.65032
Nigeria,NGA,EMP,2008,0,Mining,97.46027215
Nigeria,NGA,EMP,2008,0,Manufacturing,1989.102672
Nigeria,NGA,EMP,2008,0,Utilities,114.9535003
Nigeria,NGA,EMP,2008,0,Construction,629.5825369
Nigeria,NGA,EMP,2008,0,Trade services,7795.418744
Nigeria,NGA,EMP,2008,0,Transport services,1046.391396
Nigeria,NGA,EMP,2008,0,Business services,1130.393019
Nigeria,NGA,EMP,2008,0,Financial services,89.47633233
Nigeria,NGA,EMP,2008,0,Real estate,35.86142367
Nigeria,NGA,EMP,2008,0,Government services,1979.619217
Nigeria,NGA,EMP,2008,0,Other services,2810.794351
Nigeria,NGA,EMP,2008,0,Total GDP,47330.70378
Pakistan,PAK,VA,2008,1,Agriculture,2393527
Pakistan,PAK,VA,2008,1,Mining,324258
Pakistan,PAK,VA,2008,1,Manufacturing,1572886
Pakistan,PAK,VA,2008,1,Utilities,146125
Pakistan,PAK,VA,2008,1,Construction,269106
Pakistan,PAK,VA,2008,1,Trade services,2201667
Pakistan,PAK,VA,2008,1,Transport services,879385
Pakistan,PAK,VA,2008,1,Business services,704661.3031
Pakistan,PAK,VA,2008,1,Financial services,401060
Pakistan,PAK,VA,2008,1,Real estate,636974
Pakistan,PAK,VA,2008,1,Government services,652118.7868
Pakistan,PAK,VA,2008,1,Other services,173486.2104
Pakistan,PAK,VA,2008,1,Total GDP,10355254.3
Pakistan,PAK,VA_Q15,2008,1,Agriculture,5544228.16
Pakistan,PAK,VA_Q15,2008,1,Mining,634931.3559
Pakistan,PAK,VA_Q15,2008,1,Manufacturing,3001467.877
Pakistan,PAK,VA_Q15,2008,1,Utilities,340088.7337
Pakistan,PAK,VA_Q15,2008,1,Construction,511534.5958
Pakistan,PAK,VA_Q15,2008,1,Trade services,4431602.129
Pakistan,PAK,VA_Q15,2008,1,Transport services,2106546.465
Pakistan,PAK,VA_Q15,2008,1,Business services,1245109.816
Pakistan,PAK,VA_Q15,2008,1,Financial services,582854.932
Pakistan,PAK,VA_Q15,2008,1,Real estate,1041832.205
Pakistan,PAK,VA_Q15,2008,1,Government services,1285572.371
Pakistan,PAK,VA_Q15,2008,1,Other services,339550.3876
Pakistan,PAK,VA_Q15,2008,1,Total GDP,21065319.03
Pakistan,PAK,EMP,2008,1,Agriculture,21918.685
Pakistan,PAK,EMP,2008,1,Mining,58.908
Pakistan,PAK,EMP,2008,1,Manufacturing,6376.791
Pakistan,PAK,EMP,2008,1,Utilities,343.63
Pakistan,PAK,EMP,2008,1,Construction,3087.761
Pakistan,PAK,EMP,2008,1,Trade services,7176.958
Pakistan,PAK,EMP,2008,1,Transport services,2332.634075
Pakistan,PAK,EMP,2008,1,Business services,697.9166208
Pakistan,PAK,EMP,2008,1,Financial services,224.8322
Pakistan,PAK,EMP,2008,1,Real estate,117.1001042
Pakistan,PAK,EMP,2008,1,Government services,4863.273169
Pakistan,PAK,EMP,2008,1,Other services,1842.420831
Pakistan,PAK,EMP,2008,1,Total GDP,49040.91
Peru,PER,VA,2008,0,Agriculture,25258
Peru,PER,VA,2008,0,Mining,44419
Peru,PER,VA,2008,0,Manufacturing,57481
Peru,PER,VA,2008,0,Utilities,6460
Peru,PER,VA,2008,0,Construction,19772
Peru,PER,VA,2008,0,Trade services,49552
Peru,PER,VA,2008,0,Transport services,18211
Peru,PER,VA,2008,0,Business services,24949
Peru,PER,VA,2008,0,Financial services,11793
Peru,PER,VA,2008,0,Real estate,16876
Peru,PER,VA,2008,0,Government services,39396
Peru,PER,VA,2008,0,Other services,9810
Peru,PER,VA,2008,0,Total GDP,323977
Peru,PER,VA_Q15,2008,0,Agriculture,36217.29647
Peru,PER,VA_Q15,2008,0,Mining,38726.92145
Peru,PER,VA_Q15,2008,0,Manufacturing,71464.49551
Peru,PER,VA_Q15,2008,0,Utilities,8663.928456
Peru,PER,VA_Q15,2008,0,Construction,26729.06868
Peru,PER,VA_Q15,2008,0,Trade services,62291.91321
Peru,PER,VA_Q15,2008,0,Transport services,26574.70983
Peru,PER,VA_Q15,2008,0,Business services,25493.53182
Peru,PER,VA_Q15,2008,0,Financial services,15690.6091
Peru,PER,VA_Q15,2008,0,Real estate,19877.79598
Peru,PER,VA_Q15,2008,0,Government services,54548.5061
Peru,PER,VA_Q15,2008,0,Other services,12041.26831
Peru,PER,VA_Q15,2008,0,Total GDP,398320.0449
Peru,PER,EMP,2008,0,Agriculture,2827.063655
Peru,PER,EMP,2008,0,Mining,178.9892813
Peru,PER,EMP,2008,0,Manufacturing,1328.797651
Peru,PER,EMP,2008,0,Utilities,45.3432546
Peru,PER,EMP,2008,0,Construction,778.2858036
Peru,PER,EMP,2008,0,Trade services,3254.339254
Peru,PER,EMP,2008,0,Transport services,1099.257227
Peru,PER,EMP,2008,0,Business services,907.4089873
Peru,PER,EMP,2008,0,Financial services,117.7122866
Peru,PER,EMP,2008,0,Real estate,21.60222638
Peru,PER,EMP,2008,0,Government services,2252.64133
Peru,PER,EMP,2008,0,Other services,752.003609
Peru,PER,EMP,2008,0,Total GDP,13563.44457
Philippines,PHL,VA,2008,0,Agriculture,1022514.749
Philippines,PHL,VA,2008,0,Mining,95410.4
Philippines,PHL,VA,2008,0,Manufacturing,1747316.606
Philippines,PHL,VA,2008,0,Utilities,265653.2772
Philippines,PHL,VA,2008,0,Construction,419402.4392
Philippines,PHL,VA,2008,0,Trade services,1437432.104
Philippines,PHL,VA,2008,0,Transport services,277996.9824
Philippines,PHL,VA,2008,0,Business services,602364.6218
Philippines,PHL,VA,2008,0,Financial services,499924.515
Philippines,PHL,VA,2008,0,Real estate,498616.415
Philippines,PHL,VA,2008,0,Government services,703859.9989
Philippines,PHL,VA,2008,0,Other services,150411.175
Philippines,PHL,VA,2008,0,Total GDP,7720903.283
Philippines,PHL,VA_Q15,2008,0,Agriculture,1269646.371
Philippines,PHL,VA_Q15,2008,0,Mining,68392.86188
Philippines,PHL,VA_Q15,2008,0,Manufacturing,1792528.078
Philippines,PHL,VA_Q15,2008,0,Utilities,331740.9909
Philippines,PHL,VA_Q15,2008,0,Construction,528042.3736
Philippines,PHL,VA_Q15,2008,0,Trade services,1794307.602
Philippines,PHL,VA_Q15,2008,0,Transport services,331650.8632
Philippines,PHL,VA_Q15,2008,0,Business services,764597.9037
Philippines,PHL,VA_Q15,2008,0,Financial services,627779.5722
Philippines,PHL,VA_Q15,2008,0,Real estate,431547.0875
Philippines,PHL,VA_Q15,2008,0,Government services,898805.1499
Philippines,PHL,VA_Q15,2008,0,Other services,212523.0071
Philippines,PHL,VA_Q15,2008,0,Total GDP,9051561.86
Philippines,PHL,EMP,2008,0,Agriculture,12033.417
Philippines,PHL,EMP,2008,0,Mining,170.445
Philippines,PHL,EMP,2008,0,Manufacturing,2931.654
Philippines,PHL,EMP,2008,0,Utilities,136.356
Philippines,PHL,EMP,2008,0,Construction,1840.806
Philippines,PHL,EMP,2008,0,Trade services,7397.313
Philippines,PHL,EMP,2008,0,Transport services,2295.922844
Philippines,PHL,EMP,2008,0,Business services,1140.841925
Philippines,PHL,EMP,2008,0,Financial services,374.979
Philippines,PHL,EMP,2008,0,Real estate,108.491231
Philippines,PHL,EMP,2008,0,Government services,3102.099
Philippines,PHL,EMP,2008,0,Other services,2556.675
Philippines,PHL,EMP,2008,0,Total GDP,34089
South Korea,KOR,VA,2008,0,Agriculture,24726200
South Korea,KOR,VA,2008,0,Mining,2009000
South Korea,KOR,VA,2008,0,Manufacturing,295735100
South Korea,KOR,VA,2008,0,Utilities,16931700
South Korea,KOR,VA,2008,0,Construction,60562500
South Korea,KOR,VA,2008,0,Trade services,115305300
South Korea,KOR,VA,2008,0,Transport services,45777800
South Korea,KOR,VA,2008,0,Business services,135410900
South Korea,KOR,VA,2008,0,Financial services,69259500
South Korea,KOR,VA,2008,0,Real estate,86153200
South Korea,KOR,VA,2008,0,Government services,166337600
South Korea,KOR,VA,2008,0,Other services,30278100
South Korea,KOR,VA,2008,0,Total GDP,1048486900
South Korea,KOR,VA_Q15,2008,0,Agriculture,30635900
South Korea,KOR,VA_Q15,2008,0,Mining,3028300
South Korea,KOR,VA_Q15,2008,0,Manufacturing,344459100
South Korea,KOR,VA_Q15,2008,0,Utilities,36616100
South Korea,KOR,VA_Q15,2008,0,Construction,78207900
South Korea,KOR,VA_Q15,2008,0,Trade services,129015200
South Korea,KOR,VA_Q15,2008,0,Transport services,46546600
South Korea,KOR,VA_Q15,2008,0,Business services,155388053.7
South Korea,KOR,VA_Q15,2008,0,Financial services,63003300
South Korea,KOR,VA_Q15,2008,0,Real estate,105026300
South Korea,KOR,VA_Q15,2008,0,Government services,190202999.9
South Korea,KOR,VA_Q15,2008,0,Other services,39368800
South Korea,KOR,VA_Q15,2008,0,Total GDP,1221498554
South Korea,KOR,EMP,2008,0,Agriculture,1698.2
South Korea,KOR,EMP,2008,0,Mining,23.2
South Korea,KOR,EMP,2008,0,Manufacturing,4007.7
South Korea,KOR,EMP,2008,0,Utilities,158.1
South Korea,KOR,EMP,2008,0,Construction,1828.2
South Korea,KOR,EMP,2008,0,Trade services,5719.4
South Korea,KOR,EMP,2008,0,Transport services,1255.6
South Korea,KOR,EMP,2008,0,Business services,2373
South Korea,KOR,EMP,2008,0,Financial services,833.3
South Korea,KOR,EMP,2008,0,Real estate,489.2
South Korea,KOR,EMP,2008,0,Government services,3498.8
South Korea,KOR,EMP,2008,0,Other services,1889.9
South Korea,KOR,EMP,2008,0,Total GDP,23774.6
Rwanda,RWA,VA,2008,0,Agriculture,753000
Rwanda,RWA,VA,2008,0,Mining,51000
Rwanda,RWA,VA,2008,0,Manufacturing,181000
Rwanda,RWA,VA,2008,0,Utilities,34000
Rwanda,RWA,VA,2008,0,Construction,155000
Rwanda,RWA,VA,2008,0,Trade services,278000
Rwanda,RWA,VA,2008,0,Transport services,98000
Rwanda,RWA,VA,2008,0,Business services,240000
Rwanda,RWA,VA,2008,0,Financial services,65000
Rwanda,RWA,VA,2008,0,Real estate,316000
Rwanda,RWA,VA,2008,0,Government services,198000
Rwanda,RWA,VA,2008,0,Other services,138000
Rwanda,RWA,VA,2008,0,Total GDP,2507000
Rwanda,RWA,VA_Q15,2008,0,Agriculture,1136261.788
Rwanda,RWA,VA_Q15,2008,0,Mining,90514.28571
Rwanda,RWA,VA_Q15,2008,0,Manufacturing,265682.2976
Rwanda,RWA,VA_Q15,2008,0,Utilities,43909.71517
Rwanda,RWA,VA_Q15,2008,0,Construction,200088.3002
Rwanda,RWA,VA_Q15,2008,0,Trade services,340062.0974
Rwanda,RWA,VA_Q15,2008,0,Transport services,124889.8678
Rwanda,RWA,VA_Q15,2008,0,Business services,325689.8403
Rwanda,RWA,VA_Q15,2008,0,Financial services,85055.86592
Rwanda,RWA,VA_Q15,2008,0,Real estate,401567.7966
Rwanda,RWA,VA_Q15,2008,0,Government services,286719.5942
Rwanda,RWA,VA_Q15,2008,0,Other services,181049.0196
Rwanda,RWA,VA_Q15,2008,0,Total GDP,3481490.469
Rwanda,RWA,EMP,2008,0,Agriculture,2957.899809
Rwanda,RWA,EMP,2008,0,Mining,13.193396
Rwanda,RWA,EMP,2008,0,Manufacturing,76.5551397
Rwanda,RWA,EMP,2008,0,Utilities,3.090007876
Rwanda,RWA,EMP,2008,0,Construction,94.79255466
